code,category,name,seisiki_name,tosyo_category,start_day,start_FY,company_url,post_code,address,head_prefecture,category_with_code,stock_market
6470,自動車部品,大豊工業,大豊工業（株）,機械,1939年12月1日,1939年度,http://www.taihonet.co.jp/,〒471-8502,愛知県豊田市緑ケ丘３－６５,愛知県,3600_機械,東証１部
6471,製鉄・金属製品,日本精工,日本精工（株）,機械,1916年11月8日,1916年度,https://www.nsk.com/jp/,〒141-8560,東京都品川区大崎１－６－３日精ビル,東京都,3600_機械,東証１部
6472,自動車部品,ＮＴＮ,ＮＴＮ（株）,機械,1934年3月19日,1933年度,http://www.ntn.co.jp/,〒550-0003,大阪市西区京町堀１－３－１７,大阪府,3600_機械,東証１部
6473,製鉄・金属製品,ジェイテクト,（株）ジェイテクト,機械,1935年1月18日,1934年度,http://www.jtekt.co.jp/,〒448-8652,愛知県刈谷市朝日町１－１,愛知県,3600_機械,東証１部
6474,製鉄・金属製品,不二越,（株）不二越,機械,1928年12月21日,1928年度,http://www.nachi-fujikoshi.co.jp/,〒105-0021,東京都港区東新橋１－９－２汐留住友ビル,東京都,3600_機械,東証１部
6479,製鉄・金属製品,ミネベアミツミ,ミネベアミツミ（株）,電気機器,1951年7月16日,1951年度,http://www.minebeamitsumi.com/,〒108-8330,東京都港区三田３－９－６,東京都,3650_電気機器,東証１部
6480,製鉄・金属製品,日本トムソン,日本トムソン（株）,機械,1950年2月10日,1949年度,http://www.ikont.co.jp/,〒108-8586,東京都港区高輪２－１９－１９,東京都,3600_機械,東証１部
6481,製鉄・金属製品,ＴＨＫ,ＴＨＫ（株）,機械,1971年4月10日,1971年度,http://www.thk.com/jp/,〒108-8506,東京都港区芝浦２－１２－１０,東京都,3600_機械,東証１部
6482,製造用機械・電気機械,ユーシン精機,（株）ユーシン精機,機械,1973年10月22日,1973年度,http://www.yushin.com/,〒601-8205,京都市南区久世殿城町５５５,京都府,3600_機械,東証１部
6484,建設資材・設備,ＫＶＫ,（株）ＫＶＫ,機械,1949年1月25日,1948年度,http://www.kvk.co.jp/,〒501-3304,岐阜県加茂郡富加町高畑字稲荷６４１,岐阜県,3600_機械,東証JQスタンダード
6485,建設資材・設備,前沢給装工業,前澤給装工業（株）,機械,1957年1月23日,1956年度,http://www.qso.co.jp/,〒152-0004,東京都目黒区鷹番２－１４－４,東京都,3600_機械,東証１部
6486,製鉄・金属製品,イーグル工業,イーグル工業（株）,機械,1964年10月1日,1964年度,http://www.ekk.co.jp/,〒105-8587,東京都港区芝公園２－４－１芝パークビル,東京都,3600_機械,東証１部
6488,製鉄・金属製品,ヨシタケ,（株）ヨシタケ,機械,1944年2月18日,1943年度,http://www.yoshitake.co.jp/,〒467-0861,名古屋市瑞穂区二野町７－３,愛知県,3600_機械,東証JQスタンダード
6489,産業用装置・重電設備,前沢工業,前澤工業（株）,機械,1947年9月26日,1947年度,http://www.maezawa.co.jp/,〒332-8556,埼玉県川口市仲町５－１１,埼玉県,3600_機械,東証１部
6490,製鉄・金属製品,日本ピラー工業,日本ピラー工業（株）,機械,1948年5月22日,1948年度,http://www.pillar.co.jp/,〒550-0013,大阪市西区新町１－７－１,大阪府,3600_機械,東証１部
6492,製鉄・金属製品,岡野バルブ製造,岡野バルブ製造（株）,機械,1936年2月21日,1935年度,http://www.okano-valve.co.jp/,〒800-8601,北九州市門司区中町１－１４,福岡県,3600_機械,東証２部
6493,自動車部品,日鍛バルブ,日鍛バルブ（株）,輸送用機器,1948年11月10日,1948年度,http://www.niv.co.jp/,〒257-0031,神奈川県秦野市曽屋５１８,神奈川県,3700_輸送用機器,東証２部
6494,産業用装置・重電設備,ＮＦＫホールディングス,（株）ＮＦＫホールディングス,機械,1950年4月12日,1950年度,http://www.nfk-hd.co.jp/,〒230-8666,横浜市鶴見区尻手２－１－５３,神奈川県,3600_機械,東証JQスタンダード
6495,製鉄・金属製品,宮入バルブ製作所,（株）宮入バルブ製作所,機械,1949年4月8日,1949年度,http://www.miyairi-valve.co.jp/,〒104-0061,東京都中央区銀座西１－２高速道路ビル,東京都,3600_機械,東証２部
6496,製鉄・金属製品,中北製作所,（株）中北製作所,機械,1937年5月11日,1937年度,http://www.nakakita-s.co.jp/,〒574-0075,大阪府大東市深野南町１－１,大阪府,3600_機械,東証２部
6497,製鉄・金属製品,ハマイ,（株）ハマイ,機械,1958年10月1日,1958年度,http://www.hamai-net.com/,〒141-8512,東京都品川区西五反田７－７－７ＳＧスクエア,東京都,3600_機械,東証JQスタンダード
6498,製鉄・金属製品,キッツ,（株）キッツ,機械,1951年1月26日,1950年度,http://www.kitz.co.jp/,〒261-8577,千葉市美浜区中瀬１－１０－１,千葉県,3600_機械,東証１部
6501,総合電機,日立製作所,（株）日立製作所,電気機器,1920年2月1日,1919年度,http://www.hitachi.co.jp/,〒100-8280,東京都千代田区丸の内１－６－６,東京都,3650_電気機器,東証１部
6502,総合電機,東芝,（株）東芝,電気機器,1904年6月25日,1904年度,http://www.toshiba.co.jp/,〒105-8001,東京都港区芝浦１－１－１東芝ビルディング,東京都,3650_電気機器,東証１部
6503,総合電機,三菱電機,三菱電機（株）,電気機器,1921年1月15日,1920年度,http://www.mitsubishielectric.co.jp/,〒100-8310,東京都千代田区丸の内２－７－３,東京都,3650_電気機器,東証１部
6504,産業用装置・重電設備,富士電機,富士電機（株）,電気機器,1923年8月29日,1923年度,http://www.fujielectric.co.jp/,〒141-0032,東京都品川区大崎１－１１－２ゲートシティ大崎イーストタワー,東京都,3650_電気機器,東証１部
6505,輸送用機械,東洋電機製造,東洋電機製造（株）,電気機器,1918年6月20日,1918年度,https://www.toyodenki.co.jp,〒103-0028,東京都中央区八重洲１－４－１６東京建物八重洲ビル,東京都,3650_電気機器,東証１部
6506,産業用装置・重電設備,安川電機,（株）安川電機,電気機器,1919年12月21日,1919年度,http://www.yaskawa.co.jp/,〒806-0004,北九州市八幡西区黒崎城石２－１,福岡県,3650_電気機器,東証１部
6507,産業用装置・重電設備,シンフォニアテクノロジー,シンフォニアテクノロジー（株）,電気機器,1949年8月18日,1949年度,http://www.sinfo-t.jp/,〒105-8564,東京都港区芝大門１－１－３０芝ＮＢＦタワー,東京都,3650_電気機器,東証１部
6508,産業用装置・重電設備,明電舎,（株）明電舎,電気機器,1917年6月1日,1917年度,http://www.meidensha.co.jp/,〒141-6029,東京都品川区大崎２－１－１ＴｈｉｎｋＰａｒｋＴｏｗｅｒ,東京都,3650_電気機器,東証１部
6513,化学・化成品,オリジン,（株）オリジン,電気機器,1938年5月1日,1938年度,https://www.origin.co.jp/,〒330-6013,さいたま市中央区新都心１１－２明治安田生命さいたま新都心ビル,埼玉県,3650_電気機器,東証１部
6516,半導体・電子部品,山洋電気,山洋電気（株）,電気機器,1936年12月31日,1936年度,http://www.sanyodenki.co.jp/,〒170-8451,東京都豊島区南大塚３－３３－１ＪＲ大塚南口ビル,東京都,3650_電気機器,東証１部
6517,産業用装置・重電設備,デンヨー,デンヨー（株）,電気機器,1948年7月2日,1948年度,http://www.denyo.co.jp/,〒103-8566,東京都中央区日本橋堀留町２－８－５,東京都,3650_電気機器,東証１部
6518,産業用装置・重電設備,三相電機,三相電機（株）,電気機器,1957年10月11日,1957年度,http://www.sanso-elec.co.jp/,〒671-2221,兵庫県姫路市青山北１－１－１,兵庫県,3650_電気機器,東証JQスタンダード
6531,企業向け専門サービス,リファインバース,リファインバース（株）,サービス業,2003年12月25日,2003年度,http://www.r-inverse.com/,〒103-0013,東京都中央区日本橋人形町３－１０－１,東京都,9050_サービス業,東証マザーズ
6532,システム・ソフトウエア,ベイカレント・コンサルティング,（株）ベイカレント・コンサルティング,サービス業,2014年4月18日,2014年度,http://www.baycurrent.co.jp/,〒105-6309,東京都港区虎ノ門１－２３－１虎ノ門ヒルズ森タワー,東京都,9050_サービス業,東証１部
6533,広告,ＯｒｃｈｅｓｔｒａＨｏｌｄｉｎｇｓ,（株）ＯｒｃｈｅｓｔｒａＨｏｌｄｉｎｇｓ,サービス業,2009年6月17日,2009年度,https://orchestra-hd.co.jp/,〒150-6005,東京都渋谷区恵比寿４－２０－３恵比寿ガーデンプレイスタワー,東京都,9050_サービス業,東証１部
6535,広告,アイモバイル,（株）アイモバイル,サービス業,2007年8月17日,2007年度,http://www.i-mobile.co.jp/,〒150-0031,東京都渋谷区桜丘町２２－１４Ｎ．Ｅ．Ｓ．ビルＮ棟,東京都,9050_サービス業,東証１部
6537,生活関連サービス,ＷＡＳＨハウス,ＷＡＳＨハウス（株）,サービス業,2001年11月28日,2001年度,http://www.wash-house.jp/,〒880-0831,宮崎市新栄町８６－１,宮崎県,9050_サービス業,東証マザーズ
6538,インターネットサイト運営,キャリアインデックス,（株）キャリアインデックス,サービス業,2005年11月30日,2005年度,https://careerindex.co.jp/,〒108-0071,東京都港区白金台５－１２－７ＭＧ白金台ビル,東京都,9050_サービス業,東証１部
6539,人材紹介・人材派遣,ＭＳ－Ｊａｐａｎ,（株）ＭＳ－Ｊａｐａｎ,サービス業,1990年4月26日,1990年度,http://company.jmsc.co.jp/,〒102-0071,東京都千代田区富士見２－１０－２飯田橋グラン・ブルーム,東京都,9050_サービス業,東証１部
6540,不動産・住宅,船場,（株）船場,サービス業,1962年2月5日,1961年度,http://www.semba1008.co.jp/,〒105-0023,東京都港区芝浦１－２－３,東京都,9050_サービス業,東証１部
6541,システム・ソフトウエア,グレイステクノロジー,グレイステクノロジー（株）,サービス業,2000年8月1日,2000年度,https://www.g-race.com/,〒105-0001,東京都港区虎ノ門３－８－２１虎ノ門３３森ビル,東京都,9050_サービス業,東証１部
6542,不動産・住宅,ＦＣホールディングス,（株）ＦＣホールディングス,サービス業,2017年1月4日,2016年度,http://www.fchd.jp/,〒812-0013,福岡市博多区博多駅東３－６－１８,福岡県,9050_サービス業,東証JQスタンダード
6543,コンテンツ制作・配信,日宣,（株）日宣,サービス業,1953年3月11日,1952年度,https://www.nissenad.co.jp/,〒101-0048,東京都千代田区神田司町２－６－５日宣神田第２ビル,東京都,9050_サービス業,東証JQスタンダード
6544,建設資材・設備,ジャパンエレベーターサービスホールディングス,ジャパンエレベーターサービスホールディングス（株）,サービス業,1994年10月3日,1994年度,http://www.jes24.co.jp/,〒103-0027,東京都中央区日本橋１－３－１３,東京都,9050_サービス業,東証１部
6545,生活関連サービス,インターネットインフィニティー,（株）インターネットインフィニティー,サービス業,2004年7月26日,2004年度,http://iif.jp/,〒141-0032,東京都品川区大崎１－１１－２ゲートシティ大崎イーストタワー,東京都,9050_サービス業,東証マザーズ
6546,建設資材・設備,フルテック,フルテック（株）,サービス業,1963年11月2日,1963年度,http://www.fulltech1963.com/,〒060-0051,札幌市中央区南一条東２－８－２,北海道,9050_サービス業,東証１部
6547,旅行・ホテル,グリーンズ,（株）グリーンズ,サービス業,1980年7月15日,1980年度,https://www.kk-greens.jp/,〒510-0074,三重県四日市市鵜の森１－４－２８ユマニテクプラザ,三重県,9050_サービス業,東証１部
6548,旅行・ホテル,旅工房,（株）旅工房,サービス業,1994年4月18日,1994年度,https://www.tabikobo.com/,〒170-6046,東京都豊島区東池袋３－１－１サンシャイン６０,東京都,9050_サービス業,東証マザーズ
6549,企業向け専門サービス,ディーエムソリューションズ,ディーエムソリューションズ（株）,サービス業,2004年9月15日,2004年度,http://www.dm-s.co.jp/,〒180-0005,東京都武蔵野市御殿山１－１－３,東京都,9050_サービス業,東証JQスタンダード
6550,広告,Ｆｒｉｎｇｅ８１,Ｆｒｉｎｇｅ８１（株）,サービス業,2005年4月5日,2005年度,http://www.fringe81.com/,〒106-6243,東京都港区六本木３－２－１住友不動産六本木グランドタワー,東京都,9050_サービス業,東証マザーズ
6551,企業向け専門サービス,ツナググループ・ホールディングス,（株）ツナググループ・ホールディングス,サービス業,2007年2月28日,2006年度,https://tghd.co.jp/,〒101-0061,東京都千代田区神田三崎町３－１－１６神保町北東急ビル,東京都,9050_サービス業,東証１部
6552,インターネットサイト運営,ＧａｍｅＷｉｔｈ,（株）ＧａｍｅＷｉｔｈ,サービス業,2013年6月3日,2013年度,http://gamewith.co.jp,〒106-6120,東京都港区六本木６－１０－１,東京都,9050_サービス業,東証１部
6553,広告,ソウルドアウト,ソウルドアウト（株）,サービス業,2009年12月16日,2009年度,http://www.sold-out.co.jp/,〒101-0062,東京都千代田区神田駿河台３－４,東京都,9050_サービス業,東証１部
6554,人材紹介・人材派遣,エスユーエス,（株）エスユーエス,サービス業,1999年12月20日,1999年度,http://www.sus-g.co.jp,〒600-8008,京都市下京区四条通烏丸東入ル長刀鉾町８京都三井ビルディング,京都府,9050_サービス業,東証マザーズ
6555,企業向け専門サービス,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,（株）ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,サービス業,2013年3月4日,2012年度,https://www.msandc.co.jp/,〒103-0001,東京都中央区日本橋小伝馬町４－９,東京都,9050_サービス業,東証１部
6556,人材紹介・人材派遣,ウェルビー,ウェルビー（株）,サービス業,2011年12月1日,2011年度,http://www.welbe.co.jp/,〒104-0061,東京都中央区銀座２－３－６銀座並木通りビル,東京都,9050_サービス業,東証１部
6557,生活関連サービス,ｇｌｏｂａｌｂｒｉｄｇｅＨＯＬＤＩＮＧＳ,（株）ｇｌｏｂａｌｂｒｉｄｇｅＨＯＬＤＩＮＧＳ,サービス業,2015年11月25日,2015年度,http://globalbridge-hd.com/,〒130-0013,東京都墨田区錦糸１－２－１アルカセントラル,東京都,9050_サービス業,東証マザーズ
6558,人材紹介・人材派遣,クックビズ,クックビズ（株）,サービス業,2007年12月10日,2007年度,https://cookbiz.co.jp/,〒530-0012,大阪市北区芝田２－７－１８ＬＵＣＩＤＳＱＵＡＲＥＵＭＥＤＡ,大阪府,9050_サービス業,東証マザーズ
6560,企業向け専門サービス,エル・ティー・エス,（株）エル・ティー・エス,サービス業,2002年3月22日,2001年度,https://lt-s.jp/,〒160-0022,東京都新宿区新宿２－８－６,東京都,9050_サービス業,東証１部
6561,旅行・ホテル,ＨＡＮＡＴＯＵＲＪＡＰＡＮ,（株）ＨＡＮＡＴＯＵＲＪＡＰＡＮ,サービス業,2005年9月1日,2005年度,http://www.hanatourjapan.jp/,〒160-0022,東京都新宿区新宿２－３－１５大橋御苑ビル,東京都,9050_サービス業,東証マザーズ
6562,広告,ジーニー,（株）ジーニー,サービス業,2010年4月14日,2010年度,https://geniee.co.jp/,〒163-6006,東京都新宿区西新宿６－８－１住友不動産新宿オークタワー,東京都,9050_サービス業,東証マザーズ
6563,人材紹介・人材派遣,みらいワークス,（株）みらいワークス,サービス業,2012年3月14日,2011年度,https://mirai-works.co.jp/,〒105-0021,東京都港区東新橋２－８－１パラッツォアステック,東京都,9050_サービス業,東証マザーズ
6564,企業向け専門サービス,ミダック,（株）ミダック,サービス業,1964年7月13日,1964年度,http://www.midac.jp/,〒431-3122,浜松市東区有玉南町２１６３,静岡県,9050_サービス業,東証１部
6565,旅行・ホテル,ＡＢホテル,ＡＢホテル（株）,サービス業,2014年10月1日,2014年度,http://www.ab-hotel.jp/,〒446-0056,愛知県安城市三河安城町１－９－２,愛知県,9050_サービス業,名証２部
6566,企業向け専門サービス,要興業,（株）要興業,サービス業,1973年4月13日,1973年度,https://www.kaname-k.co.jp/,〒171-0014,東京都豊島区池袋２－１４－８池袋エヌエスビル,東京都,9050_サービス業,東証２部
6567,人材紹介・人材派遣,ＳＥＲＩＯホールディングス,（株）ＳＥＲＩＯホールディングス,サービス業,2016年6月1日,2016年度,https://www.serio-corp.com/,〒530-0003,大阪市北区堂島１－５－１７,大阪府,9050_サービス業,東証マザーズ
6568,化学・化成品,神戸天然物化学,神戸天然物化学（株）,サービス業,1985年1月22日,1984年度,http://www.kncweb.co.jp/,〒650-0047,神戸市中央区港島南町７－１－１９,兵庫県,9050_サービス業,東証マザーズ
6569,人材紹介・人材派遣,日総工産,日総工産（株）,サービス業,1980年8月21日,1980年度,http://www.nisso.co.jp/,〒222-0033,横浜市港北区新横浜１－４－１,神奈川県,9050_サービス業,東証１部
6570,レジャー・レジャー施設,共和コーポレーション,（株）共和コーポレーション,サービス業,1986年5月16日,1986年度,http://www.kyowa-corp.co.jp/,〒380-0928,長野市若里３－１０－２８,長野県,9050_サービス業,東証２部
6571,生活関連サービス,キュービーネットホールディングス,キュービーネットホールディングス（株）,サービス業,2014年10月10日,2014年度,http://www.qbnet.jp/,〒150-0002,東京都渋谷区渋谷２－１２－２４,東京都,9050_サービス業,東証１部
6572,システム・ソフトウエア,ＲＰＡホールディングス,ＲＰＡホールディングス（株）,サービス業,2000年4月3日,2000年度,http://rpa-holdings.com/,〒105-6390,東京都港区虎ノ門１－２３－１虎ノ門ヒルズ森タワー,東京都,9050_サービス業,東証１部
6573,広告,アジャイルメディア・ネットワーク,アジャイルメディア・ネットワーク（株）,サービス業,2007年2月13日,2006年度,http://agilemedia.jp/,〒105-0001,東京都港区虎ノ門３－８－２１,東京都,9050_サービス業,東証マザーズ
6574,生活関連サービス,コンヴァノ,（株）コンヴァノ,サービス業,2013年7月10日,2013年度,http://www.convano.com/,〒150-0031,東京都渋谷区桜丘町２２－１４Ｎ．Ｅ．Ｓ．ビルＳ棟,東京都,9050_サービス業,東証マザーズ
6575,人材紹介・人材派遣,ヒューマン・アソシエイツ・ホールディングス,ヒューマン・アソシエイツ・ホールディングス（株）,サービス業,1990年3月31日,1989年度,https://www.humanassociates.com/,〒107-0062,東京都港区南青山１－３－３青山一丁目タワー,東京都,9050_サービス業,東証マザーズ
6576,生活関連サービス,揚工舎,（株）揚工舎,サービス業,2003年6月3日,2003年度,http://rehabili-youko.com/,〒173-0004,東京都板橋区板橋１－１０－１４,東京都,9050_サービス業,東証TOKYOPROMarket
6577,旅行・ホテル,ベストワンドットコム,（株）ベストワンドットコム,サービス業,2005年9月5日,2005年度,http://www.best1cruise-corp.info/,〒162-0067,東京都新宿区富久町１６－６西倉ＬＫビル,東京都,9050_サービス業,東証マザーズ
6578,企業向け専門サービス,エヌリンクス,（株）エヌリンクス,サービス業,2010年3月11日,2009年度,https://www.n-links.co.jp/,〒171-0014,東京都豊島区池袋２－５５－２鈴木ビル,東京都,9050_サービス業,東証２部
6579,広告,ログリー,ログリー（株）,サービス業,2006年5月30日,2006年度,http://corp.logly.co.jp/,〒150-0043,東京都渋谷区道玄坂１－１６－３,東京都,9050_サービス業,東証マザーズ
6580,企業向け専門サービス,ライトアップ,（株）ライトアップ,サービス業,2003年9月18日,2003年度,https://www.writeup.jp/,〒150-0002,東京都渋谷区渋谷２－１５－１,東京都,9050_サービス業,東証マザーズ
6584,自動車部品,三桜工業,三櫻工業（株）,輸送用機器,1939年3月24日,1938年度,http://www.sanoh.com/,〒150-0002,東京都渋谷区渋谷３－６－６,東京都,3700_輸送用機器,東証１部
6586,製造用機械・電気機械,マキタ,（株）マキタ,機械,1938年12月10日,1938年度,http://www.makita.co.jp/,〒446-8502,愛知県安城市住吉町３－１１－８,愛知県,3600_機械,東証１部
6588,情報機器・通信機器,東芝テック,東芝テック（株）,電気機器,1950年2月21日,1949年度,http://www.toshibatec.co.jp/,〒141-8562,東京都品川区大崎１－１１－１ゲートシティ大崎ウエストタワー,東京都,3650_電気機器,東証１部
6590,製造用機械・電気機械,芝浦メカトロニクス,芝浦メカトロニクス（株）,電気機器,1939年10月12日,1939年度,http://www.shibaura.co.jp/,〒247-8610,横浜市栄区笠間２－５－１,神奈川県,3650_電気機器,東証１部
6592,半導体・電子部品,マブチモーター,マブチモーター（株）,電気機器,1954年1月18日,1953年度,http://www.mabuchi-motor.co.jp/,〒270-2280,千葉県松戸市松飛台４３０,千葉県,3650_電気機器,東証１部
6594,半導体・電子部品,日本電産,日本電産（株）,電気機器,1973年7月23日,1973年度,http://www.nidec.com/ja-JP/,〒601-8205,京都市南区久世殿城町３３８,京都府,3650_電気機器,東証１部
6596,製造用機械・電気機械,筑波精工,筑波精工（株）,電気機器,1985年6月27日,1985年度,https://www.tsukubaseiko.co.jp/,〒329-0617,栃木県河内郡上三川町大字上蒲生字願成寺２１６８－１０,栃木県,3650_電気機器,東証TOKYOPROMarket
6597,情報機器・通信機器,ＨＰＣシステムズ,ＨＰＣシステムズ（株）,電気機器,2006年7月3日,2006年度,https://www.hpc.co.jp/,〒108-0022,東京都港区海岸３－９－１５,東京都,3650_電気機器,東証マザーズ
6599,半導体・電子部品,エブレン,エブレン（株）,電気機器,1973年10月22日,1973年度,https://ebrain.co.jp/,〒192-0032,東京都八王子市石川町２９７０－６,東京都,3650_電気機器,東証JQスタンダード
6612,家庭用電気機器,バルミューダ,バルミューダ（株）,電気機器,2011年3月16日,2010年度,https://www.balmuda.com/jp/,〒180-0023,東京都武蔵野市境南町５－１－２１,東京都,3650_電気機器,東証マザーズ
6613,半導体・電子部品,ＱＤレーザ,（株）ＱＤレーザ,電気機器,2006年4月24日,2006年度,https://www.qdlaser.com/,〒210-0855,川崎市川崎区南渡田町１－１,神奈川県,3650_電気機器,東証マザーズ
6615,企業向け専門サービス,ユー・エム・シー・エレクトロニクス,ユー・エム・シー・エレクトロニクス（株）,電気機器,1968年1月26日,1967年度,http://www.umc.co.jp/,〒362-0022,埼玉県上尾市瓦葺７２１,埼玉県,3650_電気機器,東証１部
6616,半導体・電子部品,トレックス・セミコンダクター,トレックス・セミコンダクター（株）,電気機器,1995年3月31日,1994年度,http://www.torex.co.jp/,〒104-0033,東京都中央区新川１－２４－１,東京都,3650_電気機器,東証１部
6617,産業用装置・重電設備,東光高岳,（株）東光高岳,電気機器,2012年10月1日,2012年度,http://www.tktk.co.jp/,〒135-0061,東京都江東区豊洲５－６－３６,東京都,3650_電気機器,東証１部
6618,半導体・電子部品,大泉製作所,（株）大泉製作所,電気機器,1944年3月25日,1943年度,http://www.ohizumi-mfg.jp/,〒350-1387,埼玉県狭山市新狭山１－１１－４,埼玉県,3650_電気機器,東証マザーズ
6619,製造用機械・電気機械,ダブル・スコープ,ダブル・スコープ（株）,電気機器,2005年10月14日,2005年度,http://w-scope.co.jp,〒141-0032,東京都品川区大崎５－１－１１住友生命五反田ビル,東京都,3650_電気機器,東証１部
6620,家庭用電気機器,宮越ホールディングス,宮越ホールディングス（株）,電気機器,2011年10月3日,2011年度,http://www.miyakoshi-holdings.com,〒143-0016,東京都大田区大森北１－２３－１,東京都,3650_電気機器,東証１部
6622,産業用装置・重電設備,ダイヘン,（株）ダイヘン,電気機器,1919年12月1日,1919年度,http://www.daihen.co.jp/,〒532-8512,大阪市淀川区田川２－１－１１,大阪府,3650_電気機器,東証１部
6625,不動産・住宅,ＪＡＬＣＯホールディングス,ＪＡＬＣＯホールディングス（株）,不動産業,2011年10月3日,2011年度,http://www.jalco-hd.com/,〒103-0027,東京都中央区日本橋２－１６－１１日本橋セントラルスクエア,東京都,8050_不動産業,東証JQスタンダード
6626,半導体・電子部品,ＳＥＭＩＴＥＣ,ＳＥＭＩＴＥＣ（株）,電気機器,1958年3月13日,1957年度,http://www.semitec.co.jp/,〒130-8512,東京都墨田区錦糸１－７－７,東京都,3650_電気機器,東証JQスタンダード
6627,企業向け専門サービス,テラプローブ,（株）テラプローブ,電気機器,2005年8月4日,2005年度,http://www.teraprobe.com/,〒222-0033,横浜市港北区新横浜２－７－１７,神奈川県,3650_電気機器,東証２部
6628,家庭用電気機器,オンキヨーホームエンターテイメント,オンキヨーホームエンターテイメント（株）,電気機器,2010年10月1日,2010年度,https://onkyo.com/,〒577-0063,大阪府東大阪市川俣１－１－４１ルクスビル,大阪府,3650_電気機器,東証JQスタンダード
6629,情報機器・通信機器,テクノホライゾン,テクノホライゾン（株）,電気機器,2010年4月1日,2010年度,https://www.technohorizon.co.jp/,〒457-0071,名古屋市南区千竈通２－１３－１,愛知県,3650_電気機器,東証JQスタンダード
6630,家庭用電気機器,ヤーマン,ヤーマン（株）,電気機器,1978年5月27日,1978年度,http://www.ya-man.com,〒135-0016,東京都江東区東陽２－４－２,東京都,3650_電気機器,東証１部
6632,家庭用電気機器,ＪＶＣケンウッド,（株）ＪＶＣケンウッド,電気機器,2008年10月1日,2008年度,http://www.jvckenwood.co.jp/,〒221-0022,横浜市神奈川区守屋町３－１２,神奈川県,3650_電気機器,東証１部
6633,システム・ソフトウエア,Ｃ＆Ｇシステムズ,（株）Ｃ＆Ｇシステムズ,電気機器,2007年7月2日,2007年度,http://www.cgsys.co.jp/,〒140-0002,東京都品川区東品川２－２－２４天王洲セントラルタワー,東京都,3650_電気機器,東証２部
6634,情報機器・通信機器,ネクスグループ,（株）ネクスグループ,電気機器,1984年4月21日,1984年度,http://www.ncxxgroup.co.jp/,〒025-0323,岩手県花巻市椚ノ目２－３２－１,岩手県,3650_電気機器,東証JQスタンダード
6635,企業向け専門サービス,大日光・エンジニアリング,（株）大日光・エンジニアリング,電気機器,1979年9月17日,1979年度,http://www.dne.co.jp/,〒321-2342,栃木県日光市根室６９７－１,栃木県,3650_電気機器,東証JQスタンダード
6637,造船,寺崎電気産業,寺崎電気産業（株）,電気機器,1980年4月1日,1980年度,http://www.terasaki.co.jp/,〒547-0002,大阪市平野区加美東６－１３－４７,大阪府,3650_電気機器,東証JQスタンダード
6638,製造用機械・電気機械,ミマキエンジニアリング,（株）ミマキエンジニアリング,電気機器,1981年5月14日,1981年度,http://www.mimaki.co.jp/,〒389-0512,長野県東御市滋野乙２１８２－３,長野県,3650_電気機器,東証１部
6639,情報機器・通信機器,コンテック,（株）コンテック,電気機器,1975年4月1日,1975年度,https://www.contec.com/jp,〒555-0025,大阪市西淀川区姫里３－９－３１,大阪府,3650_電気機器,東証２部
6640,半導体・電子部品,Ｉ－ＰＥＸ,Ｉ－ＰＥＸ（株）,電気機器,1963年7月10日,1963年度,https://www.i-pex.com/ja-jp,〒612-8024,京都市伏見区桃山町根来１２－４,京都府,3650_電気機器,東証１部
6641,産業用装置・重電設備,日新電機,日新電機（株）,電気機器,1917年4月8日,1917年度,http://nissin.jp/,〒615-8686,京都市右京区梅津高畝町４７,京都府,3650_電気機器,東証１部
6643,産業用装置・重電設備,戸上電機製作所,（株）戸上電機製作所,電気機器,1925年3月12日,1924年度,http://www.togami-elec.co.jp/,〒840-0802,佐賀市大財北町１－１,佐賀県,3650_電気機器,東証２部
6644,業務用機械器具,大崎電気工業,大崎電気工業（株）,電気機器,1937年1月26日,1936年度,http://www.osaki.co.jp/,〒141-8646,東京都品川区東五反田２－１０－２東五反田スクエア,東京都,3650_電気機器,東証１部
6645,半導体・電子部品,オムロン,オムロン（株）,電気機器,1948年5月19日,1948年度,http://www.omron.co.jp/,〒600-8530,京都市下京区塩小路通堀川東入南不動堂町８０１,京都府,3650_電気機器,東証１部
6647,輸送用機械,森尾電機,森尾電機（株）,電気機器,1936年12月25日,1936年度,http://www.morio.co.jp/,〒124-0012,東京都葛飾区立石４－３４－１,東京都,3650_電気機器,東証２部
6648,産業用装置・重電設備,かわでん,（株）かわでん,電気機器,1940年6月20日,1940年度,http://www.kawaden.co.jp/,〒108-0075,東京都港区港南３－８－１,東京都,3650_電気機器,東証JQスタンダード
6651,産業用装置・重電設備,日東工業,日東工業（株）,電気機器,1948年11月24日,1948年度,http://www.nito.co.jp/,〒480-1189,愛知県長久手市蟹原２２０１,愛知県,3650_電気機器,東証１部
6652,半導体・電子部品,ＩＤＥＣ,ＩＤＥＣ（株）,電気機器,1947年3月26日,1946年度,http://www.idec.com/,〒532-0004,大阪市淀川区西宮原２－６－６４,大阪府,3650_電気機器,東証１部
6653,産業用装置・重電設備,正興電機製作所,（株）正興電機製作所,電気機器,1930年7月24日,1930年度,http://www.seiko-denki.co.jp/,〒812-0008,福岡市博多区東光２－７－２５,福岡県,3650_電気機器,東証１部
