id,  name,  category,  url,  company,  kessan,  siiteanalitics
5698,  エンビプロ・ホールディングス,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5698,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5698,  https://www.nikkei.com/nkd/company/kessan/?scode=5698,https://omotenashi.site/company/5698/
5699,  イボキン,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=5699,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5699,  https://www.nikkei.com/nkd/company/kessan/?scode=5699,https://omotenashi.site/company/5699/
6319,  シンニッタン,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=6319,  https://www.nikkei.com/nkd/company/gaiyo/?scode=6319,  https://www.nikkei.com/nkd/company/kessan/?scode=6319,https://omotenashi.site/company/6319/
7305,  新家工業,  3450_鉄鋼,  https://www.nikkei.com/nkd/company/?scode=7305,  https://www.nikkei.com/nkd/company/gaiyo/?scode=7305,  https://www.nikkei.com/nkd/company/kessan/?scode=7305,https://omotenashi.site/company/7305/
1491,  中外鉱業,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=1491,  https://www.nikkei.com/nkd/company/gaiyo/?scode=1491,  https://www.nikkei.com/nkd/company/kessan/?scode=1491,https://omotenashi.site/company/1491/
5702,  大紀アルミニウム工業所,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5702,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5702,  https://www.nikkei.com/nkd/company/kessan/?scode=5702,https://omotenashi.site/company/5702/
5703,  日本軽金属ホールディングス,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5703,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5703,  https://www.nikkei.com/nkd/company/kessan/?scode=5703,https://omotenashi.site/company/5703/
5704,  ＪＭＣ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5704,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5704,  https://www.nikkei.com/nkd/company/kessan/?scode=5704,https://omotenashi.site/company/5704/
5706,  三井金属鉱業,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5706,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5706,  https://www.nikkei.com/nkd/company/kessan/?scode=5706,https://omotenashi.site/company/5706/
5707,  東邦亜鉛,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5707,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5707,  https://www.nikkei.com/nkd/company/kessan/?scode=5707,https://omotenashi.site/company/5707/
5711,  三菱マテリアル,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5711,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5711,  https://www.nikkei.com/nkd/company/kessan/?scode=5711,https://omotenashi.site/company/5711/
5713,  住友金属鉱山,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5713,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5713,  https://www.nikkei.com/nkd/company/kessan/?scode=5713,https://omotenashi.site/company/5713/
5714,  ＤＯＷＡホールディングス,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5714,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5714,  https://www.nikkei.com/nkd/company/kessan/?scode=5714,https://omotenashi.site/company/5714/
5715,  古河機械金属,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5715,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5715,  https://www.nikkei.com/nkd/company/kessan/?scode=5715,https://omotenashi.site/company/5715/
5721,  エス・サイエンス,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5721,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5721,  https://www.nikkei.com/nkd/company/kessan/?scode=5721,https://omotenashi.site/company/5721/
5724,  アサカ理研,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5724,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5724,  https://www.nikkei.com/nkd/company/kessan/?scode=5724,https://omotenashi.site/company/5724/
5726,  大阪チタニウムテクノロジーズ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5726,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5726,  https://www.nikkei.com/nkd/company/kessan/?scode=5726,https://omotenashi.site/company/5726/
5727,  東邦チタニウム,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5727,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5727,  https://www.nikkei.com/nkd/company/kessan/?scode=5727,https://omotenashi.site/company/5727/
5729,  日本精鉱,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5729,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5729,  https://www.nikkei.com/nkd/company/kessan/?scode=5729,https://omotenashi.site/company/5729/
5741,  ＵＡＣＪ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5741,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5741,  https://www.nikkei.com/nkd/company/kessan/?scode=5741,https://omotenashi.site/company/5741/
5742,  エヌアイシ・オートテック,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5742,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5742,  https://www.nikkei.com/nkd/company/kessan/?scode=5742,https://omotenashi.site/company/5742/
5753,  日本伸銅,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5753,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5753,  https://www.nikkei.com/nkd/company/kessan/?scode=5753,https://omotenashi.site/company/5753/
5757,  ＣＫサンエツ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5757,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5757,  https://www.nikkei.com/nkd/company/kessan/?scode=5757,https://omotenashi.site/company/5757/
5781,  東邦金属,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5781,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5781,  https://www.nikkei.com/nkd/company/kessan/?scode=5781,https://omotenashi.site/company/5781/
5801,  古河電気工業,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5801,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5801,  https://www.nikkei.com/nkd/company/kessan/?scode=5801,https://omotenashi.site/company/5801/
5802,  住友電気工業,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5802,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5802,  https://www.nikkei.com/nkd/company/kessan/?scode=5802,https://omotenashi.site/company/5802/
5803,  フジクラ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5803,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5803,  https://www.nikkei.com/nkd/company/kessan/?scode=5803,https://omotenashi.site/company/5803/
5805,  昭和電線ホールディングス,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5805,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5805,  https://www.nikkei.com/nkd/company/kessan/?scode=5805,https://omotenashi.site/company/5805/
5807,  東京特殊電線,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5807,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5807,  https://www.nikkei.com/nkd/company/kessan/?scode=5807,https://omotenashi.site/company/5807/
5809,  タツタ電線,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5809,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5809,  https://www.nikkei.com/nkd/company/kessan/?scode=5809,https://omotenashi.site/company/5809/
5816,  オーナンバ,  3500_非鉄金属,  https://www.nikkei.com/nkd/company/?scode=5816,  https://www.nikkei.com/nkd/company/gaiyo/?scode=5816,  https://www.nikkei.com/nkd/company/kessan/?scode=5816,https://omotenashi.site/company/5816/
